,locus_tag,left,right,strand,name
1991,BSU_29850,3054746,3055192,1,Uncharacterized protein YtoQ
1992,BSU_30510,3122662,3123441,-1,Phospholipase YtpA (EC 3.1.1.-) (Bacilysocin biosynthesis protein YtpA)
1993,BSU_29260,2996980,2997282,1,Uncharacterized membrane protein YtpI
1994,BSU_29820,3052743,3053348,-1,Putative tRNA-binding protein YtpR (Partial phenylalanyl-tRNA synthetase) (Partial PheRS) (pFRS)
1995,BSU_30480,3119999,3120967,1,Uncharacterized protein YtqA
1996,BSU_30490,3120964,3121548,1,Putative rRNA methylase YtqB (EC 2.1.1.-)
1997,BSU_30420,3115279,3115974,-1,ABC transporter ATP-binding protein YtrE
1998,BSU_29239,2994756,2995097,1,Sporulation membrane protein YtrH
1999,BSU_29220,2989900,2991132,-1,Bifunctional malic/malolactic enzyme (EC 1.1.1.40) (EC 4.1.1.101) (Malolactic enzyme) (MLE) (NADP-dependent malic enzyme) (NADP-ME)
2000,BSU_30360,3108614,3109360,1,Uncharacterized membrane protein YttA
2001,BSU_30350,3107232,3108425,-1,Uncharacterized MFS-type transporter YttB
2002,BSU_30340,3106210,3106995,1,Blue-light photoreceptor (Photoactive flavo-yellow protein) (Phototropin homolog)
2003,BSU_30330,3105470,3105805,-1,Uncharacterized protein YtvB
2004,BSU_29160,2983164,2984279,1,Putative transport protein YtvI
2005,BSU_30310,3102201,3102512,-1,Putative sulfurtransferase YtwF (EC 2.8.1.-)
2006,BSU_29150,2982603,2983067,-1,UPF0756 membrane protein YtwI
2007,BSU_28970,2962510,2963151,-1,TVP38/TMEM64 family membrane protein YtxB (ORF-213)
2008,BSU_28960,2961586,2962431,-1,Uncharacterized protein YtxC (ORF-281)
2009,BSU_29770,3047107,3047562,-1,Uncharacterized protein YtxH
2010,BSU_29760,3046757,3047083,-1,Monothiol bacilliredoxin BrxC (Monothiol Brx-C) (Bacillithiol system redox-active protein YtxJ) (ORF2) (ORF3)
2011,BSU_30810,3149751,3150575,-1,"Putative 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (SHCHC synthase) (EC 4.2.99.20)"
2012,BSU_30890,3159258,3159689,-1,Uncharacterized protein YtxO (ORFY)
2013,BSU_29170,2984312,2984695,-1,UPF0716 protein YtzA
2014,BSU_29870,3056479,3056796,1,Uncharacterized protein YtzB
2015,BSU_30470,3119565,3119837,-1,Uncharacterized protein YtzC
2016,BSU_30020,3072401,3072622,1,Uncharacterized HTH-type transcriptional regulator YtzE
2017,BSU_30035,3072743,3073462,-1,Uncharacterized RNA pseudouridine synthase YtzG (EC 5.4.99.-) (RNA pseudouridylate synthase) (RNA-uridine isomerase)
2018,BSU_29910,3060395,3060673,1,Uncharacterized protein YtzH
2019,BSU_30659,3136768,3136944,1,Uncharacterized membrane protein YtzI
2020,BSU_29249,2995699,2995890,1,Uncharacterized protein YtzJ
2021,BSU_31040,3183201,3183779,-1,Putative metal-sulfur cluster biosynthesis proteins YuaD
2022,BSU_31000,3179926,3180447,-1,Uncharacterized N-acetyltransferase YuaI (EC 2.3.1.-)
2023,BSU_31140,3193863,3194348,1,Cysteine dioxygenase (CDO) (EC 1.13.11.20)
2024,BSU_31130,3191843,3193378,-1,Uncharacterized MFS-type transporter YubD
2025,BSU_31110,3190462,3190725,-1,Uncharacterized membrane protein YubF
2026,BSU_31850,3266200,3266655,-1,ESX secretion system protein YueC
2027,BSU_31840,3265406,3266137,-1,Benzil reductase ((S)-benzoin forming) (EC 1.1.1.320)
2028,BSU_31830,3264678,3265208,-1,Putative phosphohydrolase YueE (EC 3.-.-.-)
2029,BSU_31800,3262611,3263720,-1,Putative transport protein YueF
2030,BSU_31790,3262330,3262551,-1,Spore germination protein-like protein YueG
2031,BSU_31770,3261539,3261937,-1,Uncharacterized protein YueI
2032,BSU_31510,3236422,3236979,-1,Uncharacterized membrane protein YufK
2033,BSU_31590,3246152,3246367,-1,Uncharacterized protein YufS
2034,BSU_31430,3228431,3228691,-1,Uncharacterized protein YugE
2035,BSU_31420,3227581,3228402,1,Uncharacterized hydrolase YugF (EC 3.1.-.-)
2036,BSU_31390,3225178,3225570,-1,General stress protein 13 (GSP13)
2037,BSU_31370,3223471,3224634,-1,Probable NADH-dependent butanol dehydrogenase 1 (EC 1.1.1.-)
2038,BSU_31360,3222195,3223367,-1,Probable NADH-dependent butanol dehydrogenase 2 (EC 1.1.1.-)
2039,BSU_31340,3220301,3220672,-1,Uncharacterized protein YugM
2040,BSU_31330,3219837,3220241,-1,Uncharacterized protein YugN
2041,BSU_31310,3217496,3218173,-1,Putative membrane protease YugP (EC 3.4.24.-)
2042,BSU_31290,3214372,3216036,-1,"Probable oligo-1,6-glucosidase 3 (EC 3.2.1.10) (Oligosaccharide alpha-1,6-glucosidase 3) (Sucrase-isomaltase 3) (Isomaltase 3)"
2043,BSU_32090,3299718,3299861,-1,Uncharacterized protein YuiA
2044,BSU_32080,3299344,3299664,-1,Uncharacterized membrane protein YuiB
2045,BSU_32070,3298584,3299240,-1,Uncharacterized protein YuiC
2046,BSU_32060,3298077,3298553,1,Uncharacterized membrane protein YuiD
2047,BSU_32050,3296417,3297919,-1,Probable cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase)
2048,BSU_32040,3294942,3296270,-1,Putative amino acid transporter YuiF
2049,BSU_32030,3294270,3294872,1,Putative biotin transporter BioYB
2050,BSU_32020,3293573,3294169,-1,Uncharacterized oxidoreductase YuiH (EC 1.-.-.-)
2051,BSU_32100,3300034,3301254,-1,NADH dehydrogenase-like protein YumB (EC 1.6.-.-)
2052,BSU_32110,3301586,3302584,1,Ferredoxin--NADP reductase 2 (FNR 2) (Fd-NADP(+) reductase 2) (EC 1.18.1.2)
2053,BSU_32360,3323300,3323605,-1,Uncharacterized protein YunC
2054,BSU_32370,3323670,3325058,-1,Uncharacterized metallophosphoesterase YunD
2055,BSU_32380,3325078,3325899,-1,Probable membrane transporter protein YunE
2056,BSU_32540,3344113,3344979,1,Extracellular ribonuclease (EC 3.1.-.-)
2057,BSU_32620,3352312,3352686,-1,Uncharacterized protein YurQ
2058,BSU_32630,3352789,3353907,-1,Uncharacterized oxidoreductase YurR (EC 1.-.-.-)
2059,BSU_32790,3365831,3366067,-1,Uncharacterized protein YusG
2060,BSU_32810,3366573,3366929,-1,Uncharacterized protein YusI
2061,BSU_32890,3376617,3377000,-1,Probable tautomerase YusQ (EC 5.3.2.-)
2062,BSU_32920,3377893,3378780,1,Uncharacterized HTH-type transcriptional regulator YusT
2063,BSU_32930,3378800,3379087,-1,Uncharacterized protein YusU
2064,BSU_32950,3380157,3380594,-1,Uncharacterized protein YusW
2065,BSU_32980,3382633,3383475,1,Uncharacterized oxidoreductase YusZ (EC 1.-.-.-) (ORFA)
2066,BSU_32320,3319676,3320308,1,Uncharacterized lipoprotein YutC
2067,BSU_32290,3318029,3318799,-1,5'-nucleotidase YutF (EC 3.1.3.5)
2068,BSU_32280,3317502,3318002,1,Uncharacterized protein YutG
2069,BSU_32220,3310386,3310721,1,Putative nitrogen fixation protein YutI
2070,BSU_32200,3308867,3309934,1,NADH dehydrogenase-like protein YutJ (EC 1.6.-.-)
2071,BSU_32180,3307017,3308231,-1,Uncharacterized transporter YutK
2072,BSU_31480,3232640,3233818,1,Uncharacterized MFS-type transporter YuxJ (ORF1)
2073,BSU_32230,3310763,3312736,-1,Uncharacterized peptidase YuxL (EC 3.4.21.-)
2074,BSU_33030,3388113,3388988,1,Uncharacterized HTH-type transcriptional regulator YuxN
2075,BSU_31670,3252405,3252785,-1,Putative esterase ComA2 (EC 3.1.2.-) (ComA operon protein 2)
2076,BSU_31380,3224864,3225100,1,Uncharacterized membrane protein YuzA
2077,BSU_32190,3308368,3308604,-1,UPF0349 protein YuzB
2078,BSU_31730,3257693,3258061,1,Uncharacterized protein YuzC
2079,BSU_32210,3309960,3310286,-1,Putative disulfide oxidoreductase YuzD
2080,BSU_31810,3263835,3264224,1,Uncharacterized protein YuzE
2081,BSU_31820,3264265,3264501,-1,Uncharacterized protein YuzF
2082,BSU_32120,3302623,3302763,-1,Uncharacterized protein YuzG
2083,BSU_31319,3218215,3218478,-1,Uncharacterized membrane protein YuzI
2084,BSU_32469,3335414,3335545,1,Uncharacterized membrane protein YuzJ
2085,BSU_32719,3360974,3361111,-1,Uncharacterized protein YuzK
2086,BSU_32849,3372569,3372715,1,Uncharacterized protein YuzL
2087,BSU_33550,3446237,3448132,-1,Uncharacterized membrane protein YvaC
2088,BSU_33560,3448295,3448696,-1,Uncharacterized protein YvaD
2089,BSU_33590,3449732,3450526,-1,Uncharacterized oxidoreductase YvaG (EC 1.-.-.-)
2090,BSU_33620,3454221,3454961,-1,Carboxylesterase (EC 3.1.1.1)
2091,BSU_33640,3455472,3456242,1,AB hydrolase superfamily protein YvaM (EC 3.-.-.-)
2092,BSU_33690,3458066,3459766,1,Putative sensory transducer protein YvaQ (Methyl-accepting chemotaxis protein)
2093,BSU_33740,3463534,3464067,1,Putative HTH-type transcriptional regulator YvaV
2094,BSU_33850,3471841,3472476,-1,UPF0056 membrane protein YvbG
2095,BSU_33860,3472626,3473240,1,Uncharacterized protein YvbH
2096,BSU_33870,3473372,3474070,1,Uncharacterized protein YvbI
2097,BSU_33880,3474106,3475923,-1,Uncharacterized membrane protein YvbJ
2098,BSU_33890,3476043,3476510,1,Uncharacterized N-acetyltransferase YvbK (EC 2.3.1.-)
2099,BSU_33980,3486807,3487817,-1,Uncharacterized protein YvbT
2100,BSU_33990,3487974,3488852,-1,Uncharacterized HTH-type transcriptional regulator YvbU
2101,BSU_34000,3488952,3489869,1,Uncharacterized transporter YvbV
2102,BSU_34020,3491655,3492689,-1,Uncharacterized glycosylase YvbX (EC 3.2.-.-)
2103,BSU_34810,3576165,3577619,-1,TPR repeat-containing protein YvcD
2104,BSU_34730,3568527,3569291,-1,Uncharacterized acetyltransferase YvcN (EC 2.3.1.-)
2105,BSU_34680,3562566,3563543,1,Probable 2-ketogluconate reductase (2KR) (EC 1.1.1.215)
2106,BSU_34660,3559979,3561571,-1,Putative sulfate transporter YvdB
2107,BSU_34650,3559632,3559952,1,Uncharacterized protein YvdC
2108,BSU_34640,3558940,3559515,-1,LOG family protein YvdD
2109,BSU_34510,3542179,3542691,-1,Uncharacterized protein YvdQ
2110,BSU_34480,3540717,3541406,1,Uncharacterized HTH-type transcriptional regulator YvdT
2111,BSU_34210,3513887,3514105,1,Uncharacterized protein YvfG
2112,BSU_34080,3497614,3498351,-1,Putative transport permease YvfS
2113,BSU_34070,3496495,3497610,-1,Sensor histidine kinase YvfT (EC 2.7.13.3)
2114,BSU_33360,3422354,3424207,1,Lipoteichoic acid synthase-like YvgJ [Cleaved into: Uncharacterized protein YvgJ; Processed uncharacterized protein YvgJ]
2115,BSU_33370,3424235,3425161,-1,Uncharacterized protein YvgK
2116,BSU_33380,3425272,3426054,1,Putative ABC transporter substrate-binding lipoprotein YvgL
2117,BSU_33400,3426749,3427579,-1,Glyoxal reductase (GR) (EC 1.1.1.-) (Methylglyoxal reductase) (EC 1.1.1.283)
2118,BSU_33410,3427802,3428287,1,Stress response protein YvgO
2119,BSU_33460,3436849,3437457,-1,UPF0126 membrane protein YvgT
2120,BSU_35390,3636716,3637291,-1,Uncharacterized protein YviE
2121,BSU_35280,3626128,3627012,-1,UPF0750 membrane protein YvjA
2122,BSU_35200,3618364,3618933,1,Uncharacterized HTH-type transcriptional regulator YvkB
2123,BSU_35190,3615793,3618288,1,Uncharacterized phosphotransferase YvkC
2124,BSU_35140,3608991,3609221,1,Uncharacterized protein YvkN
2125,BSU_35110,3607123,3607320,-1,Uncharacterized membrane protein YvlC
2126,BSU_35100,3606762,3607121,-1,Uncharacterized membrane protein YvlD
2127,BSU_35050,3602074,3602547,1,Uncharacterized HTH-type transcriptional regulator YvnA
2128,BSU_35040,3598040,3601909,-1,Uncharacterized protein YvnB
2129,BSU_34960,3591288,3591806,-1,Putative acetyltransferase YvoF (EC 2.3.1.-)
2130,BSU_34940,3589611,3590363,1,Uncharacterized protein YvpB
2131,BSU_33140,3399092,3400360,-1,Uncharacterized MFS-type transporter YvqJ
2132,BSU_33150,3400537,3401118,-1,"Corrinoid adenosyltransferase (EC 2.5.1.17) (Cob(II)alamin adenosyltransferase) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase)"
2133,BSU_33190,3404835,3405626,1,Uncharacterized oxidoreductase YvrD (EC 1.-.-.-)
2134,BSU_33200,3405664,3406542,-1,Putative sugar lactone lactonase YvrE (EC 3.1.1.-)
2135,BSU_33210,3406614,3408356,-1,Sensor histidine kinase YvrG (EC 2.7.13.3)
2136,BSU_33221,3408353,3409066,-1,Transcriptional regulatory protein YvrH
2137,BSU_33239,3410007,3410345,1,Uncharacterized protein YvrJ
2138,BSU_33260,3412128,3413357,-1,Uncharacterized ABC transporter permease YvrN
2139,BSU_33350,3421772,3422254,1,Uncharacterized protein YvsG
2140,BSU_33330,3419656,3421065,-1,Putative arginine/ornithine antiporter
2141,BSU_35510,3646753,3647406,1,IMPACT family member YvyE
2142,BSU_34830,3579679,3580038,-1,Uncharacterized protein YvzA
2143,BSU_35150,3609420,3609902,-1,Putative flagellin YvzB
2144,BSU_33049,3390479,3390664,-1,Uncharacterized protein YvzF
2145,BSU_34729,3568282,3568491,1,Uncharacterized lipoprotein YvzJ
2146,BSU_38550,3957391,3958482,1,Branched-chain-amino-acid aminotransferase 2 (BCAT 2) (EC 2.6.1.42) (Vegetative protein 85) (VEG85)
2147,BSU_38470,3948555,3949922,1,Aminopeptidase YwaD (Arginyl aminopeptidase) (EC 3.4.11.6) (BSAP) (Leucyl aminopeptidase) (EC 3.4.11.10)
2148,BSU_38440,3945530,3946243,-1,Uncharacterized protein YwaF (ORF1)
2149,BSU_38390,3938307,3939641,-1,Putative permease IIC component YwbA (Putative PTS system EIIC component)
2150,BSU_38380,3937553,3938230,-1,Uncharacterized protein YwbB
2151,BSU_38360,3935824,3937014,-1,Putative ribosomal RNA large subunit methyltransferase YwbD (EC 2.1.1.-)
2152,BSU_38340,3934358,3935557,1,Uncharacterized transporter YwbF
2153,BSU_38320,3933209,3933595,1,Holin-like protein CidA
2154,BSU_38230,3923920,3924228,1,Uncharacterized protein YwcB
2155,BSU_38130,3914009,3914272,1,Spore morphogenesis and germination protein YwcE
2156,BSU_38100,3910302,3911303,-1,Uncharacterized protein YwcH
2157,BSU_38080,3907012,3907314,-1,Uncharacterized protein YwcI
2158,BSU_38060,3905333,3906103,1,Uncharacterized transporter YwcJ
2159,BSU_38030,3901868,3902116,-1,Uncharacterized protein YwdA
2160,BSU_37980,3898376,3899182,-1,Uncharacterized glycosyltransferase YwdF (EC 2.4.-.-)
2161,BSU_37960,3896290,3897660,1,Putative aldehyde dehydrogenase YwdH (EC 1.2.1.3)
2162,BSU_37930,3894030,3894401,-1,UPF0382 membrane protein YwdK
2163,BSU_37750,3874332,3875570,-1,Uncharacterized MFS-type transporter YwfA
2164,BSU_37630,3862357,3863247,-1,Uncharacterized transporter YwfM
2165,BSU_37600,3859535,3860836,-1,Uncharacterized protein YwfO
2166,BSU_37550,3853717,3854136,-1,Uncharacterized HTH-type transcriptional regulator YwhA
2167,BSU_37540,3853486,3853674,1,"2-hydroxymuconate tautomerase (EC 5.3.2.6) ((2Z,4E)-2-hydroxyhexa-2,4-dienedioate keto-enol isomerase) (4-oxalocrotonate tautomerase) (4-OT)"
2168,BSU_37520,3852186,3852704,-1,Uncharacterized protein YwhD
2169,BSU_37440,3843001,3844377,-1,Uncharacterized protein YwhL
2170,BSU_37340,3835317,3835745,-1,Uncharacterized beta-barrel protein YwiB
2171,BSU_37300,3830761,3831480,1,Uncharacterized protein YwiC
2172,BSU_37240,3821570,3823072,-1,Probable cardiolipin synthase YwiE (CL synthase 1) (EC 2.7.8.-)
2173,BSU_37230,3819754,3821481,-1,Uncharacterized ABC transporter ATP-binding protein YwjA
2174,BSU_37210,3818906,3819178,1,Uncharacterized protein YwjC
2175,BSU_37190,3816654,3817850,1,Minor cardiolipin synthase ClsB
2176,BSU_37140,3810090,3810611,1,Uncharacterized protein YwjG
2177,BSU_37110,3807754,3808392,-1,Transaldolase (EC 2.2.1.2) (20 kDa phosphoprotein OrfU) (CSI9)
2178,BSU_37040,3799377,3800336,-1,Uncharacterized transporter YwkB
2179,BSU_37020,3798281,3798667,1,Uncharacterized protein YwkD
2180,BSU_36990,3795870,3796157,-1,Uncharacterized protein YwkF
2181,BSU_36980,3795491,3795853,1,UPF0715 membrane protein YwlA
2182,BSU_36930,3791805,3792257,-1,Protein-arginine-phosphatase (PAP) (EC 3.9.1.2) (Phosphoarginine phosphatase)
2183,BSU_36920,3791199,3791648,-1,Putative sugar phosphate isomerase YwlF (EC 5.3.1.-)
2184,BSU_36910,3790644,3791186,-1,UPF0340 protein YwlG
2185,BSU_36790,3780562,3781035,1,Uncharacterized protein YwmA
2186,BSU_36720,3774400,3774561,-1,Response regulator aspartate phosphatase B (EC 3.1.-.-) (Stage 0 sporulation protein P)
2187,BSU_36680,3770365,3770865,-1,Uncharacterized membrane protein YwmF
2188,BSU_36630,3766178,3766579,-1,Putative HTH-type transcriptional regulator YwnA
2189,BSU_36610,3765051,3765434,1,Uncharacterized protein YwnC
2190,BSU_36580,3761987,3762421,-1,Uncharacterized protein YwnF
2191,BSU_36560,3760694,3761185,1,Putative phosphinothricin acetyltransferase YwnH (PPT N-acetyltransferase) (EC 2.3.1.183)
2192,BSU_36540,3759169,3759591,-1,Uncharacterized membrane protein YwnJ
2193,BSU_36490,3755291,3755860,-1,Uncharacterized isochorismatase family protein YwoC (EC 3.-.-.-)
2194,BSU_36460,3750768,3752174,-1,Uncharacterized protein YwoF
2195,BSU_36440,3749052,3749465,1,Uncharacterized HTH-type transcriptional regulator YwoH
2196,BSU_36370,3743732,3744157,-1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)
2197,BSU_36350,3742384,3743220,1,Putative uncharacterized protein YwpD
2198,BSU_36330,3741182,3741592,1,Uncharacterized protein YwpF
2199,BSU_36270,3733852,3735462,1,Uncharacterized protein YwqB
2200,BSU_36220,3728511,3729296,-1,Uncharacterized protein YwqG
2201,BSU_36180,3725146,3725610,-1,Immunity protein YwqK
2202,BSU_36160,3723454,3724335,1,Uncharacterized HTH-type transcriptional regulator YwqM
2203,BSU_36090,3718794,3719129,1,Uncharacterized protein YwrE
2204,BSU_36080,3717999,3718616,1,Uncharacterized protein YwrF
2205,BSU_36030,3712617,3713945,1,Putative arsenical pump membrane protein
2206,BSU_35990,3708172,3708699,-1,General stress protein 14 (GSP14) (EC 1.6.99.-)
2207,BSU_35980,3707836,3708132,1,Uncharacterized protein YwsA
2208,BSU_35970,3707144,3707680,1,Cell wall-binding protein YwsB
2209,BSU_35830,3692533,3693906,-1,Putative metabolite transport protein YwtG
2210,BSU_38180,3918777,3919022,1,UPF0410 protein YwzA
2211,BSU_36780,3780162,3780392,-1,Uncharacterized membrane protein YwzB
2212,BSU_37610,3860998,3861222,-1,UPF0741 protein YwzC
2213,BSU_36269,3733505,3733648,-1,Uncharacterized protein YwzD
2214,BSU_38018,3900481,3900819,-1,Putative DNA-binding protein YwzG
2215,BSU_38499,3952108,3952257,1,Uncharacterized membrane protein YwzH
2216,BSU_40040,4112073,4113221,-1,Glycerate kinase (EC 2.7.1.31)
2217,BSU_40030,4110949,4111980,-1,General stress protein 30 (GSP30) (EC 2.-.-.-)
2218,BSU_40010,4109185,4109616,-1,Uncharacterized HTH-type transcriptional regulator YxaD
2219,BSU_39970,4104929,4106137,-1,Uncharacterized protein YxaH
2220,BSU_39960,4104444,4104899,1,Uncharacterized protein YxaI
2221,BSU_39950,4103762,4104187,-1,Uncharacterized protein YxaJ
2222,BSU_40021,4109843,4110247,1,Uncharacterized protein YxaL
2223,BSU_39940,4102429,4103661,-1,Uncharacterized protein YxaL
2224,BSU_39880,4095915,4096907,-1,Uncharacterized protein YxbC
2225,BSU_39870,4095356,4095835,-1,Uncharacterized protein YxbD
2226,BSU_39850,4092695,4093837,-1,Uncharacterized HTH-type transcriptional regulator YxbF
2227,BSU_39840,4091845,4092666,1,Uncharacterized oxidoreductase YxbG (EC 1.-.-.-)
2228,BSU_39830,4091477,4091728,-1,Uncharacterized protein YxcA
2229,BSU_39790,4086802,4087452,1,Uncharacterized protein YxcE
2230,BSU_39650,4071310,4072287,-1,Sensor histidine kinase YxdK (EC 2.7.13.3)
2231,BSU_39610,4067183,4068148,1,Iron(3+)-hydroxamate-binding protein YxeB (Ferric hydroxamate uptake protein YxeB) (Iron(III)-hydroxamate-binding protein YxeB)
2232,BSU_39600,4066607,4067005,-1,Uncharacterized protein YxeC
2233,BSU_39590,4066210,4066563,1,Uncharacterized protein YxeD
2234,BSU_39580,4065597,4065962,1,Uncharacterized protein YxeE
2235,BSU_39570,4065074,4065508,-1,Uncharacterized protein YxeF
2236,BSU_39560,4064536,4065093,-1,Uncharacterized protein YxeG
2237,BSU_39550,4063684,4064496,-1,Putative phosphatase YxeH (EC 3.1.3.-)
