TU,Strand,Start,End,Len ,MU Assembly,TSS ,Current Annotation Assembly,Promoter,Start,5'UTR Len
TU-4335,REV,3750986,3752451,1465,MU-2873,,yiaV;yiaW,yiaW,3752128,
TU-4336,REV,3752876,3754526,1650,MU-2874,3754558,aldB,aldB,3752996,24
TU-4337,REV,3752876,3754526,1650,MU-2874,3754659,aldB,aldB,3752996,125
TU-4338,REV,3754699,3755850,1151,MU-2875,,yiaY,yiaY,3754699,
TU-4339,REV,3756127,3759277,3150,MU-2876,3759323,selB;selA,selA,3757881,51
TU-4340,REV,3759327,3759977,650,MU-2877,3760004,yibF,yibF,3759370,26
TU-4341,REV,3763852,3764077,225,MU-2878,3764114,NT,,,
TU-4342,REV,3765602,3765677,75,MU-2879,3765702,NT,,,
TU-4343,REV,3768477,3769802,1325,MU-2880,,yibH;yibI,yibI,3769405,
TU-4344,REV,3773827,3774627,800,MU-2881,3774469,yibT,yibT,3774194,66
TU-4345,REV,3779677,3780602,925,MU-2882,3780704,cysE,cysE,3779764,119
TU-4346,REV,3780627,3782177,1550,MU-2883,3782183,gpsA;secB,secB,3781684,32
TU-4347,REV,3780627,3782577,1950,MU-2883;MU-2884,3782529,gpsA;secB;grxC,grxC,3782214,64
TU-4348,REV,3782602,3783052,450,MU-2885,3783077,yibN,yibN,3782607,39
TU-4349,REV,3787070,3788104,1034,MU-2886,,yibD,yibD,3787070,
TU-4350,REV,3788352,3790602,2250,MU-2887,3790746,tdh;kbl,kbl,3789378,172
TU-4351,REV,3790827,3791802,975,MU-2888,3791734,htrL,htrL,3790849,28
TU-4352,REV,3794877,3797027,2150,MU-2889,3796838,waaU,waaU,3796262,-497
TU-4353,REV,3794877,3799054,4177,MU-2889;MU-2890,3799018,waaU;rfaZ;rfaY,rfaY,3798290,30
TU-4354,REV,3794877,3799054,4177,MU-2889;MU-2890,3799105,waaU;rfaZ;rfaY,rfaY,3798290,117
TU-4355,REV,3794877,3799054,4177,MU-2889;MU-2890,3799236,waaU;rfaZ;rfaY,rfaY,3798290,248
TU-4356,REV,3794877,3800404,5527,MU-2889;MU-2890;MU-2891,3800527,waaU;rfaZ;rfaY;rfaJ,rfaJ,3799006,505
TU-4357,REV,3794877,3800404,5527,MU-2889;MU-2890;MU-2891,3800542,waaU;rfaZ;rfaY;rfaJ,rfaJ,3799006,520
TU-4358,REV,3794877,3802454,7577,MU-2889;MU-2890;MU-2891;MU-2892,3802583,waaU;rfaZ;rfaY;rfaJ;rfaI;rfaB,rfaB,3801081,393
TU-4359,REV,3794877,3803756,8879,MU-2889;MU-2890;MU-2891;MU-2892;MU-2893,3803796,waaU;rfaZ;rfaY;rfaJ;rfaI;rfaB;rfaS;rfaP,rfaP,3803176,-177
TU-4360,REV,3794877,3804856,9979,MU-2889;MU-2890;MU-2891;MU-2892;MU-2893;MU-2894,3804755,waaU;rfaZ;rfaY;rfaJ;rfaI;rfaB;rfaS;rfaP;rfaG,rfaG,3803966,-335
TU-4361,REV,3794877,3806281,11404,MU-2889;MU-2890;MU-2891;MU-2892;MU-2893;MU-2894;MU-2895,3806260,waaU;rfaZ;rfaY;rfaJ;rfaI;rfaB;rfaS;rfaP;rfaG;rfaQ,rfaQ,3805087,139
TU-4362,REV,3808206,3809181,975,MU-2896,3809198,mutM,mutM,3808366,23
TU-4363,REV,3809281,3810006,725,MU-2897,3809827,rpmG;rpmB,rpmB,3809461,130
TU-4364,REV,3809281,3810006,725,MU-2897,3809987,rpmG;rpmB,rpmB,3809461,290
TU-4365,REV,3809914,3810582,668,MU-2898,,yicR,yicR,3809914,
TU-4366,REV,3813456,3814581,1125,MU-2899,3814579,pyrE;rph,rph,3813886,7
TU-4367,REV,3817511,3819193,1682,MU-2900,,ligB,ligB,3817511,
TU-4368,REV,3825231,3826856,1625,MU-2901,3826724,gltS,gltS,3825483,36
TU-4369,REV,3825231,3826856,1625,MU-2901,3826788,gltS,gltS,3825483,100
TU-4370,REV,3830242,3833952,3710,MU-2902,,yicI;yicJ,yicJ,3832570,
TU-4371,REV,3836631,3838081,1450,MU-2903,3838039,nlpA,nlpA,3837198,23
TU-4372,REV,3838572,3839762,1190,MU-2904,3839794,nepI,nepI,3838572,32
TU-4373,REV,3839973,3841812,1839,MU-2905,,yicN;yicO,yicO,3840478,
TU-4374,REV,3843806,3843981,175,MU-2906,,NT,,,
TU-4375,REV,3843799,3845190,1391,MU-2907,,uhpT,uhpT,3843799,
TU-4376,REV,3845306,3850806,5500,MU-2908,3850893,uhpC;uhpB;uhpA;ilvN;ilvB,ilvB,3849119,86
TU-4377,REV,3850831,3851033,202,MU-2909,3851039,ivbL,ivbL,3850913,28
TU-4378,REV,3851141,3851280,139,MU-2910,3851215,istR,istR,3851141,-65
TU-4379,REV,3851141,3851280,139,MU-2910,3851280,istR,istR,3851141,0
TU-4380,REV,3853608,3854408,800,MU-2911,3854408,yidF;yidG;yidH,yidH,3853983,78
TU-4381,REV,3853608,3854408,800,MU-2911,3854437,yidF;yidG;yidH,yidH,3853983,107
TU-4382,REV,3854934,3858139,3205,MU-2912,,yidJ;yidK,yidK,3856424,
TU-4383,REV,3859196,3861626,2430,MU-2913,,glvG;glvC,glvC,3860010,
TU-4384,REV,3862658,3864333,1675,MU-2914,,yidE,yidE,3862635,
TU-4385,REV,3864483,3865008,525,MU-2915,3865000,ibpB,ibpB,3864492,80
TU-4386,REV,3864483,3865008,525,MU-2915,3865032,ibpB,ibpB,3864492,112
TU-4387,REV,3864483,3865708,1225,MU-2915;MU-2916,3865541,ibpB;ibpA,ibpA,3865032,96
TU-4388,REV,3866508,3867283,775,MU-2917,3867318,yidR,yidR,3866085,19
TU-4389,REV,3870268,3873318,3050,MU-2918,3873209,dgoT;dgoD;dgoA;dgoK;dgoR,dgoR,3872494,26
TU-4390,REV,3874168,3874968,800,MU-2919,3875000,yidA,yidA,3874163,25
TU-4391,REV,3874168,3875493,1325,MU-2919;MU-2920,3875526,yidA;yidB,yidB,3875090,38
TU-4392,REV,3875618,3878271,2653,MU-2921,3878175,gyrB,gyrB,3875728,33
TU-4393,REV,3878296,3879721,1425,MU-2922,3879914,recF,recF,3878171,670
TU-4394,REV,3879746,3881971,2225,MU-2923,3881901,dnaN;dnaA,dnaA,3880349,149
TU-4395,REV,3891497,3891822,325,MU-2924,3891867,NT,,,
TU-4396,REV,3893297,3894647,1350,MU-2925,3894662,yieG,yieG,3893295,30
TU-4397,REV,3896694,3898600,1906,MU-2926,,yieK;yieL,yieL,3897431,
TU-4398,REV,3896694,3900243,3549,MU-2927,,yieK;yieL;bglH,bglH,3898627,
TU-4399,REV,3900312,3904590,4278,MU-2928,,bglB;bglF;bglG,bglG,3903754,
TU-4400,REV,3904873,3909582,4709,MU-2929,3909724,phoU;pstB;pstA;pstC;pstS,pstS,3908508,176
TU-4401,REV,3909882,3913357,3475,MU-2930,3913244,glmS;glmU,glmU,3911853,21
TU-4402,REV,3909882,3913357,3475,MU-2930,3913348,glmS;glmU,glmU,3911853,125
TU-4403,REV,3913582,3920707,7125,MU-2931,3920513,atpC;atpD;atpG;atpA;atpH;atpF;atpE;atpB;atpI,atpI,3920083,50
TU-4404,REV,3921007,3923732,2725,MU-2932,3923686,gidB;mnmG,mnmG,3921767,30
TU-4405,REV,3921007,3923732,2725,MU-2932,3923702,gidB;mnmG,mnmG,3921767,46
TU-4406,REV,3923807,3924532,725,MU-2933,3924499,mioC,mioC,3924035,21
TU-4407,REV,3924632,3925007,375,MU-2934,3925053,asnC,asnC,3924568,27
TU-4408,REV,3926132,3927682,1550,MU-2935,3927702,viaA,viaA,3926175,76
TU-4409,REV,3926132,3927682,1550,MU-2935,3927781,viaA,viaA,3926175,155
TU-4410,REV,3926132,3929157,3025,MU-2935;MU-2936,3929153,viaA;ravA,ravA,3927620,37
TU-4411,REV,3938057,3939432,1375,MU-2937,3939377,hsrA;yieP,yieP,3938658,27
TU-4412,REV,3945088,3946063,975,MU-2938,3946015,hdfR,hdfR,3945151,25
TU-4413,REV,3946472,3947992,1520,MU-2939,,yifB,yifB,3946472,
TU-4414,REV,3954632,3955961,1329,MU-2940,3955895,ilvY,ilvY,3954950,52
TU-4415,REV,3957586,3957911,325,MU-2941,3957862,ppiC,ppiC,3957555,26
TU-4416,REV,3958036,3958486,450,MU-2942,3958493,yifN,yifN,3958035,10
TU-4417,REV,3960761,3963736,2975,MU-2943,3963691,gpp;rhlB,rhlB,3962388,38
TU-4418,REV,3982537,3983937,1400,MU-2944,3984114,aslA,aslA,3982375,84
TU-4419,REV,3984737,3987412,2675,MU-2945,3987236,hemY;hemX,hemX,3985908,147
TU-4420,REV,3984737,3987412,2675,MU-2945,3987493,hemY;hemX,hemX,3985908,404
TU-4421,REV,3984737,3988937,4200,MU-2945;MU-2946,3988812,hemY;hemX;hemD;hemC,hemC,3987848,23
TU-4422,REV,3991490,3992115,625,MU-2947,3992106,cyaY,cyaY,3991762,24
TU-4423,REV,3998315,3999079,764,MU-2948,,yigE,yigE,3998315,
TU-4424,REV,4000442,4001216,774,MU-2949,,yigF;yigG,yigG,4000836,
TU-4425,REV,4001315,4002715,1400,MU-2950,4002748,rarD;yigI,yigI,4002253,28
TU-4426,REV,4006340,4007065,725,MU-2951,4007109,rhtB,rhtB,4006462,27
TU-4427,REV,4009240,4010940,1700,MU-2952,4010878,metR,metR,4009886,39
TU-4428,REV,4013290,4014340,1050,MU-2953,4014216,ysgA,ysgA,4013377,24
TU-4429,REV,4022365,4023065,700,MU-2954,4022866,rfaH,rfaH,4022356,22
TU-4430,REV,4025315,4029017,3702,MU-2955,4029036,fadA;fadB,fadB,4026805,42
TU-4431,REV,4038920,4040120,1200,MU-2956,4040165,mobB;mobA,mobA,4039438,143
TU-4432,REV,4043881,4044581,700,MU-2957,4044649,yihG,yihG,4043693,24
TU-4433,REV,4048056,4048806,750,MU-2958,4048811,yihA,yihA,4048156,23
TU-4434,REV,4048056,4048806,750,MU-2958,4048817,yihA,yihA,4048156,29
TU-4435,REV,4051406,4051831,425,MU-2959,4051800,NT,,,
TU-4436,REV,4051881,4054356,2475,MU-2960,,glnG;glnL,glnL,4053313,
TU-4437,REV,4051881,4056206,4325,MU-2960;MU-2961,4056075,glnG;glnL;glnA,glnA,4054648,18
TU-4438,REV,4051881,4056206,4325,MU-2960;MU-2961,4056101,glnG;glnL;glnA,glnA,4054648,44
TU-4439,REV,4051881,4056206,4325,MU-2960;MU-2961,4056109,glnG;glnL;glnA,glnA,4054648,52
TU-4440,REV,4051881,4056206,4325,MU-2960;MU-2961,4056129,glnG;glnL;glnA,glnA,4054648,72
TU-4441,REV,4061626,4062318,692,MU-2962,,ompL,ompL,4061626,
TU-4442,REV,4062386,4067299,4913,MU-2963,,yihO;yihP;yihQ,yihQ,4065263,
TU-4443,REV,4067498,4068424,926,MU-2964,,yihR,yihR,4067498,
TU-4444,REV,4068538,4071594,3056,MU-2965,,yihS;yihT;yihU,yihU,4070698,
TU-4445,REV,4078433,4079383,950,MU-2966,4079332,fdhE,fdhE,4078322,81
TU-4446,REV,4078433,4079383,950,MU-2966,4079351,fdhE,fdhE,4078322,100
TU-4447,REV,4078433,4079383,950,MU-2966,4079384,fdhE,fdhE,4078322,133
TU-4448,REV,4079433,4083958,4525,MU-2967,4083953,fdoI;fdoH;fdoG,fdoG,4080795,108
TU-4449,REV,4079433,4083958,4525,MU-2967,4083987,fdoI;fdoH;fdoG,fdoG,4080795,142
TU-4450,REV,4086130,4090846,4716,MU-2968,,frvR;frvX;frvB;frvA,frvA,4090400,
TU-4451,REV,4091147,4095471,4324,MU-2969,,rhaM;rhaD;rhaA;rhaB,rhaB,4094002,
TU-4452,REV,4096970,4098720,1750,MU-2970,4098605,rhaT,rhaT,4097514,57
TU-4453,REV,4096970,4098720,1750,MU-2970,4098760,rhaT,rhaT,4097514,212
TU-4454,REV,4100395,4100770,375,MU-2971,4100760,NT,,,
TU-4455,REV,4101570,4104045,2475,MU-2972,4103708,cpxA;cpxR,cpxR,4102995,15
TU-4456,REV,4101570,4104045,2475,MU-2972,4103751,cpxA;cpxR,cpxR,4102995,58
TU-4457,REV,4108798,4109698,900,MU-2973,4109564,tpiA,tpiA,4108763,34
TU-4458,REV,4108798,4109698,900,MU-2973,4109592,tpiA,tpiA,4108763,62
TU-4459,REV,4108798,4109698,900,MU-2973,4109598,tpiA,tpiA,4108763,68
TU-4460,REV,4109748,4110223,475,MU-2974,4110260,yiiQ,yiiQ,4109638,23
TU-4461,REV,4111648,4112523,875,MU-2975,4112520,fpr,fpr,4111749,25
TU-4462,REV,4112623,4113598,975,MU-2976,4113626,glpX,glpX,4112592,24
TU-4463,REV,4113998,4115748,1750,MU-2977,,glpK;glpF,glpF,4115268,
TU-4464,REV,4116898,4117398,500,MU-2978,4117379,rraA,rraA,4116868,26
TU-4465,REV,4117448,4118398,950,MU-2979,4118424,menA,menA,4117446,52
TU-4466,REV,4117448,4118398,950,MU-2979,4118430,menA,menA,4117446,58
TU-4467,REV,4118448,4120323,1875,MU-2980,4120333,hslU;hslV,hslV,4119780,23
TU-4468,REV,4118448,4120323,1875,MU-2980,4120371,hslU;hslV,hslV,4119780,61
TU-4469,REV,4120373,4121123,750,MU-2981,,ftsN,ftsN,4120403,
TU-4470,REV,4121148,4122523,1375,MU-2982,4122533,cytR,cytR,4121454,54
TU-4471,REV,4122673,4124898,2225,MU-2983,4124857,priA,priA,4122635,24
TU-4472,REV,4125298,4126548,1250,MU-2984,4126446,yiiX;metJ,metJ,4126101,28
TU-4473,REV,4125298,4126548,1250,MU-2984,4126488,yiiX;metJ,metJ,4126101,70
TU-4474,REV,4125298,4126548,1250,MU-2984,4126552,yiiX;metJ,metJ,4126101,134
TU-4475,REV,4131373,4131773,400,MU-2985,4131790,NT,,,
TU-4476,REV,4135063,4135680,617,MU-2986,,yijF,yijF,4135063,
TU-4477,REV,4136123,4140223,4100,MU-2987,,gldA;fsaB;ptsA,ptsA,4137743,
TU-4478,REV,4145673,4146323,650,MU-2988,4146619,yijO,yijO,4145489,279
TU-4479,REV,4145673,4148323,2650,MU-2988;MU-2989,4148374,yijO;yijP,yijP,4146555,86
TU-4480,REV,4148473,4151273,2800,MU-2990,4151210,ppc,ppc,4148470,89
TU-4481,REV,4151373,4153198,1825,MU-2991,4152919,argE,argE,4151719,49
TU-4482,REV,4151373,4153198,1825,MU-2991,4153098,argE,argE,4151719,228
TU-4483,REV,4156348,4156398,50,MU-2992,4156365,oxyS,oxyS,4156308,-52
TU-4484,REV,4157273,4158810,1537,MU-2993,4158845,sthA,sthA,4157413,32
TU-4485,REV,4159885,4161285,1400,MU-2994,4161318,trmA,trmA,4160193,25
TU-4486,REV,4164310,4164560,250,MU-2995,,NT,,,
TU-4487,REV,4172110,4173110,1000,MU-2996,4173130,coaA,coaA,4172099,81
TU-4488,REV,4188399,4188599,200,MU-2997,4188551,sroH,sroH,4188350,41
TU-4489,REV,4188649,4194324,5675,MU-2998,4194323,thiH;thiG;thiS;thiF;thiE;thiC,thiC,4192227,201
TU-4490,REV,4188649,4194324,5675,MU-2998,4194398,thiH;thiG;thiS;thiF;thiE;thiC,thiC,4192227,276
TU-4491,REV,4194349,4194949,600,MU-2999,4194882,rsd,rsd,4194355,51
TU-4492,REV,4194349,4194949,600,MU-2999,4194977,rsd,rsd,4194355,146
TU-4493,REV,4199249,4199699,450,MU-3000,4199735,zraP,zraP,4199286,24
TU-4494,REV,4202624,4205574,2950,MU-3001,4205593,purD;purH,purH,4203966,38
TU-4495,REV,4211302,4212102,800,MU-3002,4212165,yjaB,yjaB,4211703,19
TU-4496,REV,4218324,4220510,2186,MU-3003,,arpA,arpA,4218324,
TU-4497,REV,4220832,4221657,825,MU-3004,4221675,iclR,iclR,4220827,24
TU-4498,REV,4227707,4228157,450,MU-3005,4228191,pepE,pepE,4227476,26
TU-4499,REV,4229258,4229708,450,MU-3006,4229722,pagB,pagB,4229382,68
TU-4500,REV,4229733,4231533,1800,MU-3007,4231560,lysC,lysC,4229907,304
TU-4501,REV,4237783,4238158,375,MU-3008,4238277,yjbT,yjbT,4237800,199
TU-4502,REV,4238802,4240277,1475,MU-3009,,xylE,xylE,4238802,
TU-4503,REV,4240958,4244459,3501,MU-3010,4244488,malG;malF;malE,malE,4243252,46
TU-4504,REV,4252059,4254642,2583,MU-3011,4254658,plsB,plsB,4252066,169
TU-4505,REV,4257492,4258042,550,MU-3012,4258054,zur,zur,4257511,28
TU-4506,REV,4261292,4262292,1000,MU-3013,4262317,qor,qor,4261271,63
TU-4507,REV,4261292,4262292,1000,MU-3013,4262327,qor,qor,4261271,73
TU-4508,REV,4266832,4267035,203,MU-3014,,yjbS,yjbS,4266832,
TU-4509,REV,4269167,4271942,2775,MU-3015,4271914,uvrA,uvrA,4269072,20
TU-4510,REV,4272817,4273167,350,MU-3016,4273158,yjcB,yjcB,4272783,94
TU-4511,REV,4275067,4275417,350,MU-3017,4275432,soxS,soxS,4275083,26
TU-4512,REV,4275067,4275417,350,MU-3017,4275446,soxS,soxS,4275083,40
TU-4513,REV,4275942,4276092,150,MU-3018,4276089,ryjA,ryjA,4275950,0
TU-4514,REV,4279806,4281098,1292,MU-3019,,yjcF,yjcF,4279806,
TU-4515,REV,4281292,4285393,4101,MU-3020,4285413,actP;yjcH;acs,acs,4283436,19
TU-4516,REV,4293868,4295143,1275,MU-3021,4295172,yjcO,yjcO,4294459,24
TU-4517,REV,4295368,4297493,2125,MU-3022,4297441,fdhF,fdhF,4295242,52
TU-4518,REV,4297587,4302426,4839,MU-3023,,mdtP;mdtO;mdtN;ytcA,ytcA,4302151,
TU-4519,REV,4302635,4304620,1985,MU-3024,,yjcS,yjcS,4302635,
TU-4520,REV,4304893,4309003,4110,MU-3025,,alsK;alsE;alsC;alsA,alsA,4307471,
TU-4521,REV,4310194,4311019,825,MU-3026,4311039,alsB;rpiR,rpiR,4310124,25
TU-4522,REV,4312369,4313694,1325,MU-3027,4313646,phnP;phnO,phnO,4313127,85
TU-4523,REV,4312369,4323188,10819,MU-3027;MU-3028,,phnP;phnO;phnN;phnM;phnL;phnK;phnJ;phnI;phnH;phnG;phnF;phnE;phnD;phnC,phnC,4322400,
TU-4524,REV,4323319,4323769,450,MU-3029,4323744,yjdN,yjdN,4323321,-20
TU-4525,REV,4323319,4323769,450,MU-3029,4323789,yjdN,yjdN,4323321,25
TU-4526,REV,4323844,4324819,975,MU-3030,4324818,yjdM,yjdM,4324422,61
TU-4527,REV,4330294,4332269,1975,MU-3031,4332070,basS;basR,basR,4331305,97
TU-4528,REV,4331970,4333613,1643,MU-3032,,eptA,eptA,4331970,
TU-4529,REV,4333717,4335952,2235,MU-3033,,adiC;adiY,adiY,4335191,
TU-4530,REV,4336277,4338547,2270,MU-3034,,adiA,adiA,4336277,
TU-4531,REV,4338769,4339644,875,MU-3035,4339673,melR,melR,4338743,22
TU-4532,REV,4342994,4347069,4075,MU-3036,4347112,yjdF;fumB;dcuB,dcuB,4345427,345
TU-4533,REV,4347298,4348573,1275,MU-3037,4348570,dcuR,dcuR,4347338,513
TU-4534,REV,4347298,4349723,2425,MU-3037;MU-3038,4349711,dcuR;dcuS,dcuS,4348054,26
TU-4535,REV,4351248,4352848,1600,MU-3039,4352820,lysU,lysU,4351223,80
TU-4536,REV,4352973,4353898,925,MU-3040,4353810,yjdL,yjdL,4352977,-624
TU-4537,REV,4354493,4358054,3561,MU-3041,,cadA;cadB,cadB,4356720,
TU-4538,REV,4358419,4359957,1538,MU-3042,4359983,cadC,cadC,4358419,26
TU-4539,REV,4360214,4360376,162,MU-3043,,yjdQ,yjdQ,4360214,
TU-4540,REV,4360574,4360649,75,MU-3044,,pheU,pheU,4360574,
TU-4541,REV,4360674,4361249,575,MU-3045,4361353,yjdC,yjdC,4360756,22
TU-4542,REV,4361274,4363574,2300,MU-3046,4363567,dipZ;cutA,cutA,4363041,188
TU-4543,REV,4363624,4364849,1225,MU-3047,4364954,dcuA,dcuA,4363495,158
TU-4544,REV,4364899,4366424,1525,MU-3048,4366481,aspA,aspA,4364914,131
TU-4545,REV,4364899,4366424,1525,MU-3048,4366576,aspA,aspA,4364914,226
TU-4546,REV,4367249,4368449,1200,MU-3049,4368478,yjeH,yjeH,4367179,43
TU-4547,REV,4371388,4372257,869,MU-3050,4372334,yjeJ,yjeJ,4371388,77
TU-4548,REV,4372649,4373774,1125,MU-3051,4373707,yjeK,yjeK,4372652,27
TU-4549,REV,4372649,4373774,1125,MU-3051,4373723,yjeK,yjeK,4372652,43
TU-4550,REV,4375024,4375749,725,MU-3052,4375769,blc,blc,4375212,24
TU-4551,REV,4375999,4376974,975,MU-3053,4377026,ampC,ampC,4375834,59
TU-4552,REV,4377074,4380424,3350,MU-3054,4380421,frdD;frdC;frdB;frdA,frdA,4378533,80
TU-4553,REV,4377074,4380424,3350,MU-3054,4380437,frdD;frdC;frdB;frdA,frdA,4378533,96
TU-4554,REV,4383999,4388449,4450,MU-3055,4388446,yjeP;psd,psd,4387415,63
TU-4555,REV,4388474,4389575,1101,MU-3056,4389612,rsgA,rsgA,4388480,80
TU-4556,REV,4391077,4392077,1000,MU-3057,4392071,yjeS,yjeS,4390951,-19
TU-4557,REV,4413870,4414895,1025,MU-3058,4414787,yjfN;yjfO,yjfO,4414464,-6
TU-4558,REV,4415695,4416470,775,MU-3059,4416493,ulaR,ulaR,4415721,17
TU-4559,REV,4415695,4416470,775,MU-3059,4416505,ulaR,ulaR,4415721,29
TU-4560,REV,4416745,4417595,850,MU-3060,4417675,ulaG,ulaG,4416584,27
TU-4561,REV,4416745,4417595,850,MU-3060,4417700,ulaG,ulaG,4416584,52
TU-4562,REV,4422495,4422845,350,MU-3061,4422866,yjfY,yjfY,4422539,52
TU-4563,REV,4424651,4425445,794,MU-3062,4425738,yjfZ,yjfZ,4424651,293
TU-4564,REV,4426070,4426820,750,MU-3063,4426842,ytfB,ytfB,4426102,102
TU-4565,REV,4427395,4427695,300,MU-3064,4427737,NT,,,
TU-4566,REV,4427395,4427695,300,MU-3064,4427775,NT,,,
TU-4567,REV,4429445,4429995,550,MU-3065,4430032,ytfE,ytfE,4429344,26
TU-4568,REV,4430114,4431088,974,MU-3066,4431075,ytfF,ytfF,4430114,-13
TU-4569,REV,4430114,4431088,974,MU-3066,4431141,ytfF,ytfF,4430114,53
TU-4570,REV,4430114,4431088,974,MU-3066,4431182,ytfF,ytfF,4430114,94
TU-4571,REV,4431245,4432045,800,MU-3067,4432075,ytfG,ytfG,4431187,28
TU-4572,REV,4432720,4434620,1900,MU-3068,4434652,cpdB,cpdB,4432645,64
TU-4573,REV,4436795,4437345,550,MU-3069,4437333,ytfJ,ytfJ,4436731,48
TU-4574,REV,4437896,4439397,1501,MU-3070,4439273,ytfL,ytfL,4437895,35
TU-4575,REV,4437896,4439397,1501,MU-3070,4439407,ytfL,ytfL,4437895,169
TU-4576,REV,4439472,4440272,800,MU-3071,4440285,msrA,msrA,4439561,86
TU-4577,REV,4447147,4447697,550,MU-3072,4447709,ppa,ppa,4447145,34
TU-4578,REV,4452647,4453772,1125,MU-3073,4453663,fbp,fbp,4452634,31
TU-4579,REV,4452647,4453772,1125,MU-3073,4453669,fbp,fbp,4452634,37
TU-4580,REV,4455147,4455947,800,MU-3074,4455910,yjgA,yjgA,4455337,22
TU-4581,REV,4458072,4460831,2759,MU-3075,4460853,nrdG;nrdD,nrdD,4458545,170
TU-4582,REV,4462881,4465331,2450,MU-3076,4465297,treC;treB;treR,treR,4464322,28
TU-4583,REV,4462881,4465331,2450,MU-3076,4465303,treC;treB;treR,treR,4464322,34
TU-4584,REV,4468460,4468935,475,MU-3077,4468967,yjgF,yjgF,4468550,31
TU-4585,REV,4468960,4470710,1750,MU-3078,4470574,pyrI;pyrB;pyrL,pyrL,4470422,18
TU-4586,REV,4470760,4471260,500,MU-3079,4471189,yjgH,yjgH,4470837,-43
TU-4587,REV,4471410,4472060,650,MU-3080,4472082,yjgI,yjgI,4471363,6
TU-4588,REV,4475235,4476335,1100,MU-3081,4476367,argI,argI,4475330,33
TU-4589,REV,4477085,4477560,475,MU-3082,4477592,yjgM,yjgM,4477057,32
TU-4590,REV,4479013,4481938,2925,MU-3083,4481941,valS,valS,4479005,81
TU-4591,REV,4479013,4481938,2925,MU-3083,4481950,valS,valS,4479005,90
TU-4592,REV,4481963,4482338,375,MU-3084,4482296,holC,holC,4481860,-7
TU-4593,REV,4482363,4484138,1775,MU-3085,4484124,pepA,pepA,4482463,150
TU-4594,REV,4482363,4484138,1775,MU-3085,4484133,pepA,pepA,4482463,159
TU-4595,REV,4482363,4484138,1775,MU-3085,4484159,pepA,pepA,4482463,185
TU-4596,REV,4486488,4488088,1600,MU-3086,4488106,yjgR,yjgR,4486584,20
TU-4597,REV,4488138,4489613,1475,MU-3087,4489571,idnR,idnR,4488164,409
TU-4598,REV,4488138,4489613,1475,MU-3087,4489668,idnR,idnR,4488164,506
TU-4599,REV,4489229,4492429,3200,MU-3088,,idnT;idnO;idnD,idnD,4491398,
TU-4600,REV,4493338,4494238,900,MU-3089,4494256,yjgB,yjgB,4493213,24
TU-4601,REV,4497288,4497538,250,MU-3090,4497552,NT,,,
TU-4602,REV,4498063,4498513,450,MU-3091,4498527,NT,,,
TU-4603,REV,4497616,4498814,1198,MU-3092,,yjgX,yjgX,4497616,
TU-4604,REV,4500163,4501438,1275,MU-3093,4501480,insG,insG,4500126,26
TU-4605,REV,4504713,4504888,175,MU-3094,4504927,yjhD,yjhD,4504649,48
TU-4606,REV,4505488,4506688,1200,MU-3095,4506740,insI,insI,4505489,100
TU-4607,REV,4506699,4506965,266,MU-3096,,insM,insM,4506699,
TU-4608,REV,4508620,4512720,4100,MU-3097,4512624,fecE;fecD;fecC;fecB,fecB,4511429,293
TU-4609,REV,4512995,4516270,3275,MU-3098,4516274,fecA;fecR;fecI,fecI,4515737,16
TU-4610,REV,4512995,4516270,3275,MU-3098,4516286,fecA;fecR;fecI,fecI,4515737,28
TU-4611,REV,4516620,4518470,1850,MU-3099,4518437,yjhU,yjhU,4517361,90
TU-4612,REV,4518694,4520043,1349,MU-3100,,yjhF,yjhF,4518694,
TU-4613,REV,4520150,4522117,1967,MU-3101,,yjhG,yjhG,4520150,
TU-4614,REV,4522128,4523826,1698,MU-3102,,yjhH;yjhI,yjhI,4523038,
TU-4615,REV,4524420,4525870,1450,MU-3103,4526043,sgcR;sgcE;sgcA,sgcA,4525572,40
TU-4616,REV,4525920,4529670,3750,MU-3104,4529709,sgcQ;sgcC;sgcB;sgcX,sgcX,4528553,35
TU-4617,REV,4529945,4530345,400,MU-3105,4530385,yjhY,yjhY,4530073,52
TU-4618,REV,4530445,4531920,1475,MU-3106,4531869,yjhP;yjhQ;yjhX,yjhX,4531819,-207
TU-4619,REV,4532453,4532698,245,MU-3107,,yjhZ,yjhZ,4532453,
TU-4620,REV,4534637,4535617,980,MU-3108,,yjhS,yjhS,4534637,
TU-4621,REV,4535645,4536895,1250,MU-3109,4536784,nanM,nanM,4535682,-4
TU-4622,REV,4536808,4537524,716,MU-3110,,nanC,nanC,4536808,
TU-4623,REV,4547846,4549271,1425,MU-3111,4549357,gntP,gntP,4547976,38
TU-4624,REV,4553513,4554343,830,MU-3112,,yjiC,yjiC,4553513,
TU-4625,REV,4555571,4556371,800,MU-3113,4556259,yjiE,yjiE,4555401,-53
TU-4626,REV,4555571,4556371,800,MU-3113,4556338,yjiE,yjiE,4555401,26
TU-4627,REV,4556396,4557646,1250,MU-3114,4557566,iadA,iadA,4556377,17
TU-4628,REV,4556396,4557646,1250,MU-3114,4557613,iadA,iadA,4556377,64
TU-4629,REV,4558121,4558872,751,MU-3115,4558769,yjiG;yjiH,yjiH,4558020,66
