tss_id,strand,tss,reads_log,reads_hs,reads_hs_stat,rts_id
TSS-REV-1335,REV,3213518,6,6,8,RTS_R4_-_955
TSS-REV-1336,REV,3213543,11,11,11,RTS_R4_-_955
TSS-REV-1337,REV,3214559,491,491,491,RTS_R4_-_956
TSS-REV-1338,REV,3217140,24,24,24,RTS_R4_-_957
TSS-REV-1339,REV,3232782,16,18,23,RTS_R4_-_958
TSS-REV-1340,REV,3233919,,1,1,RTS_R4_-_959
TSS-REV-1341,REV,3242809,60,74,75,RTS_R4_-_960
TSS-REV-1342,REV,3252264,44,46,46,RTS_R4_-_961
TSS-REV-1343,REV,3256371,180,204,237,RTS_R4_-_962
TSS-REV-1344,REV,3268614,1,34,47,RTS_R4_-_963
TSS-REV-1345,REV,3276727,65,65,65,RTS_R4_-_965
TSS-REV-1346,REV,3287928,,,3,RTS_R4_-_966
TSS-REV-1347,REV,3292525,1,2,7,RTS_R4_-_968
TSS-REV-1348,REV,3296934,2,4,7,RTS_R4_-_969
TSS-REV-1349,REV,3297958,7,7,7,RTS_R4_-_970
TSS-REV-1350,REV,3299323,104,149,153,RTS_R4_-_971
TSS-REV-1351,REV,3299434,58,58,58,RTS_R4_-_971
TSS-REV-1352,REV,3303882,17,17,17,RTS_R4_-_972
TSS-REV-1353,REV,3306034,179,182,182,RTS_R4_-_973
TSS-REV-1354,REV,3307126,26,26,27,RTS_R4_-_974
TSS-REV-1355,REV,3309271,5083,5099,5104,RTS_R4_-_975
TSS-REV-1356,REV,3309309,134,134,134,RTS_R4_-_975
TSS-REV-1357,REV,3309768,123,127,127,RTS_R4_-_976
TSS-REV-1358,REV,3309806,291,294,294,RTS_R4_-_976
TSS-REV-1359,REV,3311247,84,84,84,RTS_R4_-_977
TSS-REV-1360,REV,3316071,131,131,131,RTS_R4_-_978
TSS-REV-1361,REV,3316119,205,206,206,RTS_R4_-_978
TSS-REV-1362,REV,3316211,76,78,78,RTS_R4_-_978
TSS-REV-1363,REV,3316311,953,1045,1143,RTS_R4_-_979
TSS-REV-1364,REV,3316397,149,154,155,RTS_R4_-_979
TSS-REV-1365,REV,3320611,48,70,70,RTS_R4_-_980
TSS-REV-1366,REV,3322307,73,74,74,RTS_R4_-_981
TSS-REV-1367,REV,3322347,101,101,101,RTS_R4_-_981
TSS-REV-1368,REV,3323252,243,244,244,RTS_R4_-_982
TSS-REV-1369,REV,3323526,162,168,168,RTS_R4_-_982
TSS-REV-1370,REV,3325000,248,249,249,RTS_R4_-_983
TSS-REV-1371,REV,3325753,125,140,147,RTS_R4_-_984
TSS-REV-1372,REV,3326835,65,65,65,RTS_R4_-_985
TSS-REV-1373,REV,3326874,77,78,78,RTS_R4_-_985
TSS-REV-1374,REV,3330183,81,81,81,RTS_R4_-_986
TSS-REV-1375,REV,3330932,137,138,139,RTS_R4_-_987
TSS-REV-1376,REV,3331479,399,401,401,RTS_R4_-_988
TSS-REV-1377,REV,3331529,782,790,790,RTS_R4_-_988
TSS-REV-1378,REV,3331538,1516,1596,1597,RTS_R4_-_988
TSS-REV-1379,REV,3334539,152,157,158,RTS_R4_-_989
TSS-REV-1380,REV,3334577,633,636,636,RTS_R4_-_989
TSS-REV-1381,REV,3334854,448,450,450,RTS_R4_-_990
TSS-REV-1382,REV,3336077,56,56,56,RTS_R4_-_991
TSS-REV-1383,REV,3336084,40,40,40,RTS_R4_-_991
TSS-REV-1384,REV,3338123,83,84,84,RTS_R4_-_992
TSS-REV-1385,REV,3338154,50,52,52,RTS_R4_-_992
TSS-REV-1386,REV,3348510,88,89,89,RTS_R4_-_993
TSS-REV-1387,REV,3348532,105,106,106,RTS_R4_-_993
TSS-REV-1388,REV,3348571,71,71,72,RTS_R4_-_993
TSS-REV-1389,REV,3351071,10,11,13,RTS_R4_-_994
TSS-REV-1390,REV,3352167,5,5,5,RTS_R4_-_995
TSS-REV-1391,REV,3358901,3,3,3,RTS_R4_-_996
TSS-REV-1392,REV,3365791,6,6,27,RTS_R4_-_998
TSS-REV-1393,REV,3371642,20,26,28,RTS_R4_-_999
TSS-REV-1394,REV,3372540,18,19,19,RTS_R4_-_1000
TSS-REV-1395,REV,3375467,124,125,125,RTS_R4_-_1001
TSS-REV-1396,REV,3375504,172,173,174,RTS_R4_-_1001
TSS-REV-1397,REV,3375587,683,683,683,RTS_R4_-_1001
TSS-REV-1398,REV,3376678,188,188,188,RTS_R4_-_1002
TSS-REV-1399,REV,3376692,95,97,98,RTS_R4_-_1002
TSS-REV-1400,REV,3376796,518,520,521,RTS_R4_-_1002
TSS-REV-1401,REV,3376830,55,57,57,RTS_R4_-_1002
TSS-REV-1402,REV,3378033,6,7,7,RTS_R4_-_1003
TSS-REV-1403,REV,3378078,5,5,5,RTS_R4_-_1003
TSS-REV-1404,REV,3382316,616,618,619,RTS_R4_-_1004
TSS-REV-1405,REV,3382336,94,97,98,RTS_R4_-_1004
TSS-REV-1406,REV,3382494,3469,3478,3555,RTS_R4_-_1004
TSS-REV-1407,REV,3384191,1,1,12,RTS_R4_-_1005
TSS-REV-1408,REV,3387503,9,9,9,RTS_R4_-_1006
TSS-REV-1409,REV,3390086,51,51,51,RTS_R4_-_1007
TSS-REV-1410,REV,3390139,53,53,53,RTS_R4_-_1007
TSS-REV-1411,REV,3390443,30,30,30,RTS_R4_-_1007
TSS-REV-1412,REV,3390673,50,50,50,RTS_R4_-_1007
TSS-REV-1413,REV,3395947,38,42,42,RTS_R4_-_1008
TSS-REV-1414,REV,3396009,37,37,37,RTS_R4_-_1008
TSS-REV-1415,REV,3396618,63,63,63,RTS_R4_-_1009
TSS-REV-1416,REV,3396643,42,42,42,RTS_R4_-_1009
TSS-REV-1417,REV,3399149,131,132,132,RTS_R4_-_1010
TSS-REV-1418,REV,3399214,816,816,816,RTS_R4_-_1010
TSS-REV-1419,REV,3401381,7,7,7,RTS_R4_-_1011
TSS-REV-1420,REV,3408239,,,2,RTS_R4_-_1012
TSS-REV-1421,REV,3427033,33,37,37,RTS_R4_-_1013
TSS-REV-1422,REV,3427071,22,23,23,RTS_R4_-_1013
TSS-REV-1423,REV,3429107,23,24,24,RTS_R4_-_1014
TSS-REV-1424,REV,3430049,46,46,47,RTS_R4_-_1015
TSS-REV-1425,REV,3430625,5,6,12,RTS_R4_-_1016
TSS-REV-1426,REV,3431625,12,12,12,RTS_R4_-_1017
TSS-REV-1427,REV,3437566,6,8,8,RTS_R4_-_1018
TSS-REV-1428,REV,3440574,1194,1194,1194,RTS_R4_-_1019
TSS-REV-1429,REV,3440580,3033,3033,3034,RTS_R4_-_1019
TSS-REV-1430,REV,3440584,2774,2778,2778,RTS_R4_-_1019
TSS-REV-1431,REV,3440615,2226,2226,2226,RTS_R4_-_1019
TSS-REV-1432,REV,3440622,1303,1304,1304,RTS_R4_-_1019
TSS-REV-1433,REV,3440636,316,316,316,RTS_R4_-_1019
TSS-REV-1434,REV,3446318,620,620,620,RTS_R4_-_1020
TSS-REV-1435,REV,3446323,756,758,758,RTS_R4_-_1020
TSS-REV-1436,REV,3446364,718,723,724,RTS_R4_-_1020
TSS-REV-1437,REV,3451312,294,295,295,RTS_R4_-_1021
TSS-REV-1438,REV,3451985,2,2,2,RTS_R4_-_1022
TSS-REV-1439,REV,3464770,2284,2298,2339,RTS_R4_-_1023
TSS-REV-1440,REV,3465032,187,187,193,RTS_R4_-_1024
TSS-REV-1441,REV,3469359,2310,2320,2324,RTS_R4_-_1026
TSS-REV-1442,REV,3469402,56495,56547,56563,RTS_R4_-_1026
TSS-REV-1443,REV,3469412,507,510,512,RTS_R4_-_1026
TSS-REV-1444,REV,3469419,109,112,112,RTS_R4_-_1026
TSS-REV-1445,REV,3469443,3901,3911,3911,RTS_R4_-_1026
TSS-REV-1446,REV,3472640,615,617,617,RTS_R4_-_1027
TSS-REV-1447,REV,3472650,1000,1026,1027,RTS_R4_-_1027
TSS-REV-1448,REV,3474466,20,20,20,RTS_R4_-_1028
TSS-REV-1449,REV,3474524,12,12,12,RTS_R4_-_1028
TSS-REV-1450,REV,3474563,9,10,14,RTS_R4_-_1028
TSS-REV-1451,REV,3475488,100,100,100,RTS_R4_-_1029
TSS-REV-1452,REV,3475547,63,63,65,RTS_R4_-_1029
TSS-REV-1453,REV,3476403,45,46,48,RTS_R4_-_1030
TSS-REV-1454,REV,3476580,45,45,50,RTS_R4_-_1030
TSS-REV-1455,REV,3479273,11,11,11,RTS_R4_-_1031
TSS-REV-1456,REV,3483867,69,69,69,RTS_R4_-_1032
TSS-REV-1457,REV,3483974,3,3,6,RTS_R4_-_1032
TSS-REV-1458,REV,3488232,394,401,401,RTS_R4_-_1033
TSS-REV-1459,REV,3488243,726,738,738,RTS_R4_-_1033
TSS-REV-1460,REV,3489670,136,136,136,RTS_R4_-_1034
TSS-REV-1461,REV,3490351,60,60,60,RTS_R4_-_1035
TSS-REV-1462,REV,3490357,36,36,36,RTS_R4_-_1035
TSS-REV-1463,REV,3490712,6,6,6,RTS_R4_-_1036
TSS-REV-1464,REV,3510372,14,34,36,RTS_R4_-_1037
TSS-REV-1465,REV,3510389,19,26,26,RTS_R4_-_1037
TSS-REV-1466,REV,3511720,419,420,420,RTS_R4_-_1038
TSS-REV-1467,REV,3511773,285,285,285,RTS_R4_-_1038
TSS-REV-1468,REV,3513213,106,106,106,RTS_R4_-_1039
TSS-REV-1469,REV,3514323,32,32,32,RTS_R4_-_1040
TSS-REV-1470,REV,3515537,105,105,106,RTS_R4_-_1041
TSS-REV-1471,REV,3517188,46,50,50,RTS_R4_-_1042
TSS-REV-1472,REV,3517403,69,69,69,RTS_R4_-_1042
TSS-REV-1473,REV,3520825,5,5,5,RTS_R4_-_1043
TSS-REV-1474,REV,3524195,95,95,95,RTS_R4_-_1044
TSS-REV-1475,REV,3524254,151,152,152,RTS_R4_-_1044
TSS-REV-1476,REV,3524265,153,153,153,RTS_R4_-_1044
TSS-REV-1477,REV,3530485,4,4,4,RTS_R4_-_1045
TSS-REV-1478,REV,3530543,3,3,3,RTS_R4_-_1045
TSS-REV-1479,REV,3534707,76,80,80,RTS_R4_-_1046
TSS-REV-1480,REV,3534729,7,9,17,RTS_R4_-_1046
TSS-REV-1481,REV,3534768,30,31,31,RTS_R4_-_1046
TSS-REV-1482,REV,3542897,18,27,28,RTS_R4_-_1048
TSS-REV-1483,REV,3550532,197,197,197,RTS_R4_-_1049
TSS-REV-1484,REV,3556144,20,20,20,RTS_R4_-_1050
TSS-REV-1485,REV,3556160,12,12,12,RTS_R4_-_1050
TSS-REV-1486,REV,3556197,12,12,12,RTS_R4_-_1050
TSS-REV-1487,REV,3556202,14,14,14,RTS_R4_-_1050
TSS-REV-1488,REV,3558752,60,62,62,RTS_R4_-_1051
TSS-REV-1489,REV,3558903,126,126,126,RTS_R4_-_1051
TSS-REV-1490,REV,3559883,127,127,127,RTS_R4_-_1052
TSS-REV-1491,REV,3566419,97,97,98,RTS_R4_-_1054
TSS-REV-1492,REV,3567411,63,70,71,RTS_R4_-_1055
TSS-REV-1493,REV,3567480,150,151,151,RTS_R4_-_1055
TSS-REV-1494,REV,3567595,66,66,68,RTS_R4_-_1055
TSS-REV-1495,REV,3571644,35,35,35,RTS_R4_-_1056
TSS-REV-1496,REV,3571787,27,27,27,RTS_R4_-_1056
TSS-REV-1497,REV,3571792,40,40,40,RTS_R4_-_1056
TSS-REV-1498,REV,3572903,10,10,10,RTS_R4_-_1057
TSS-REV-1499,REV,3574307,,1,1,RTS_R4_-_1058
TSS-REV-1500,REV,3576961,25,25,26,RTS_R4_-_1059
TSS-REV-1501,REV,3578831,62,62,63,RTS_R4_-_1060
TSS-REV-1502,REV,3578852,502,502,506,RTS_R4_-_1060
TSS-REV-1503,REV,3579039,3,4,49,RTS_R4_-_1061
TSS-REV-1504,REV,3582323,4,4,4,RTS_R4_-_1062
TSS-REV-1505,REV,3584877,1,1,3,RTS_R4_-_1063
TSS-REV-1506,REV,3585024,,,2,RTS_R4_-_1063
TSS-REV-1507,REV,3590437,2,2,11,RTS_R4_-_1064
TSS-REV-1508,REV,3590449,1,1,10,RTS_R4_-_1064
TSS-REV-1509,REV,3595627,181,181,181,RTS_R4_-_1065
TSS-REV-1510,REV,3595638,1044,1051,1051,RTS_R4_-_1065
TSS-REV-1511,REV,3595744,1230,1230,1230,RTS_R4_-_1065
TSS-REV-1512,REV,3595769,214,214,214,RTS_R4_-_1065
TSS-REV-1513,REV,3597715,103,103,103,RTS_R4_-_1066
TSS-REV-1514,REV,3597785,721,723,724,RTS_R4_-_1066
TSS-REV-1515,REV,3598820,186,188,191,RTS_R4_-_1067
TSS-REV-1516,REV,3598872,48,48,49,RTS_R4_-_1067
TSS-REV-1517,REV,3598886,250,278,279,RTS_R4_-_1067
TSS-REV-1518,REV,3598893,92,132,135,RTS_R4_-_1067
TSS-REV-1519,REV,3599027,2,3,16,RTS_R4_-_1067
TSS-REV-1520,REV,3599187,124,124,124,RTS_R4_-_1067
TSS-REV-1521,REV,3602333,117,120,121,RTS_R4_-_1068
TSS-REV-1522,REV,3602339,172,173,173,RTS_R4_-_1068
TSS-REV-1523,REV,3607043,23,23,23,RTS_R4_-_1070
TSS-REV-1524,REV,3609782,29,29,29,RTS_R4_-_1071
TSS-REV-1525,REV,3617170,8,8,8,RTS_R4_-_1072
TSS-REV-1526,REV,3617187,9,11,12,RTS_R4_-_1072
TSS-REV-1527,REV,3628862,80,80,80,RTS_R4_-_1073
TSS-REV-1528,REV,3628952,45,48,51,RTS_R4_-_1073
TSS-REV-1529,REV,3635522,43,43,43,RTS_R4_-_1074
TSS-REV-1530,REV,3637869,1,4,55,RTS_R4_-_1075
TSS-REV-1531,REV,3638759,2,2,2,RTS_R4_-_1076
TSS-REV-1532,REV,3643224,172,277,280,RTS_R4_-_1077
TSS-REV-1533,REV,3643261,791,895,896,RTS_R4_-_1077
TSS-REV-1534,REV,3643272,126,129,131,RTS_R4_-_1077
TSS-REV-1535,REV,3646005,21,22,23,RTS_R4_-_1078
TSS-REV-1536,REV,3651291,4,4,4,RTS_R4_-_1080
TSS-REV-1537,REV,3651336,4,4,4,RTS_R4_-_1080
TSS-REV-1538,REV,3654784,525,525,680,RTS_R4_-_1081
TSS-REV-1539,REV,3654793,1187,1188,1526,RTS_R4_-_1081
TSS-REV-1540,REV,3654803,100,100,215,RTS_R4_-_1081
TSS-REV-1541,REV,3654807,79,79,207,RTS_R4_-_1081
TSS-REV-1542,REV,3654814,303,306,542,RTS_R4_-_1081
TSS-REV-1543,REV,3656051,,,21,RTS_R4_-_1082
TSS-REV-1544,REV,3656077,,,15,RTS_R4_-_1082
TSS-REV-1545,REV,3662689,113,114,115,RTS_R4_-_1083
TSS-REV-1546,REV,3663855,84,85,88,RTS_R4_-_1084
TSS-REV-1547,REV,3663864,61,63,74,RTS_R4_-_1084
TSS-REV-1548,REV,3665631,,,34,RTS_R4_-_1085
TSS-REV-1549,REV,3667288,,1,1,RTS_R4_-_1086
TSS-REV-1550,REV,3676403,18,20,25,RTS_R4_-_1087
TSS-REV-1551,REV,3677219,7,7,7,RTS_R4_-_1088
TSS-REV-1552,REV,3677250,5,5,5,RTS_R4_-_1088
TSS-REV-1553,REV,3680034,5,5,5,RTS_R4_-_1089
TSS-REV-1554,REV,3681519,12,12,12,RTS_R4_-_1090
TSS-REV-1555,REV,3681683,15,15,15,RTS_R4_-_1090
TSS-REV-1556,REV,3684213,3,3,4,RTS_R4_-_1091
TSS-REV-1557,REV,3684223,5,5,5,RTS_R4_-_1091
TSS-REV-1558,REV,3694252,102,103,107,RTS_R4_-_1092
TSS-REV-1559,REV,3694337,85,85,85,RTS_R4_-_1092
TSS-REV-1560,REV,3694346,108,108,108,RTS_R4_-_1092
TSS-REV-1561,REV,3694361,140,140,140,RTS_R4_-_1092
TSS-REV-1562,REV,3694387,1040,1040,1040,RTS_R4_-_1092
TSS-REV-1563,REV,3698295,4,4,4,RTS_R4_-_1093
TSS-REV-1564,REV,3698620,7,7,7,RTS_R4_-_1094
TSS-REV-1565,REV,3705731,33,33,33,RTS_R4_-_1095
TSS-REV-1566,REV,3705750,39,39,39,RTS_R4_-_1095
TSS-REV-1567,REV,3705826,55,55,55,RTS_R4_-_1095
TSS-REV-1568,REV,3705893,16,16,18,RTS_R4_-_1095
TSS-REV-1569,REV,3706715,1019,1442,2195,RTS_R4_-_1096
TSS-REV-1570,REV,3708608,3,3,3,RTS_R4_-_1097
TSS-REV-1571,REV,3711033,5,5,13,RTS_R4_-_1098
TSS-REV-1572,REV,3714451,3,3,3,RTS_R4_-_1099
TSS-REV-1573,REV,3714580,5,5,5,RTS_R4_-_1099
TSS-REV-1574,REV,3723377,407,407,407,RTS_R4_-_1101
TSS-REV-1575,REV,3723815,,,1,RTS_R4_-_1102
TSS-REV-1576,REV,3728830,8,8,9,RTS_R4_-_1103
TSS-REV-1577,REV,3730755,51,54,54,RTS_R4_-_1104
TSS-REV-1578,REV,3735265,260,260,260,RTS_R4_-_1105
TSS-REV-1579,REV,3740563,4,4,4,RTS_R4_-_1106
TSS-REV-1580,REV,3749066,2,2,2,RTS_R4_-_1107
TSS-REV-1581,REV,3749762,12,12,14,RTS_R4_-_1108
TSS-REV-1582,REV,3754558,6,7,22,RTS_R4_-_1109
TSS-REV-1583,REV,3754659,15,15,15,RTS_R4_-_1109
TSS-REV-1584,REV,3759323,147,148,148,RTS_R4_-_1110
TSS-REV-1585,REV,3760004,34,34,34,RTS_R4_-_1111
TSS-REV-1586,REV,3764114,8,8,15,RTS_R4_-_1112
TSS-REV-1587,REV,3765702,7,7,7,RTS_R4_-_1113
TSS-REV-1588,REV,3774469,19,52,56,RTS_R4_-_1115
TSS-REV-1589,REV,3780704,72,72,122,RTS_R4_-_1116
TSS-REV-1590,REV,3782183,413,413,414,RTS_R4_-_1117
TSS-REV-1591,REV,3782529,258,259,259,RTS_R4_-_1118
TSS-REV-1592,REV,3783077,1683,1685,1685,RTS_R4_-_1119
TSS-REV-1593,REV,3790746,12,12,12,RTS_R4_-_1120
TSS-REV-1594,REV,3791734,57,57,57,RTS_R4_-_1121
TSS-REV-1595,REV,3796838,159,159,159,RTS_R4_-_1122
TSS-REV-1596,REV,3799018,11,11,11,RTS_R4_-_1123
TSS-REV-1597,REV,3799105,10,10,10,RTS_R4_-_1123
TSS-REV-1598,REV,3799236,9,9,9,RTS_R4_-_1123
TSS-REV-1599,REV,3800527,71,71,71,RTS_R4_-_1124
TSS-REV-1600,REV,3800542,51,51,51,RTS_R4_-_1124
TSS-REV-1601,REV,3802583,32,32,32,RTS_R4_-_1125
TSS-REV-1602,REV,3803796,93,93,93,RTS_R4_-_1126
TSS-REV-1603,REV,3804755,20,20,20,RTS_R4_-_1127
TSS-REV-1604,REV,3806260,21,21,21,RTS_R4_-_1128
TSS-REV-1605,REV,3809198,19,32,33,RTS_R4_-_1129
TSS-REV-1606,REV,3809827,19386,19389,19389,RTS_R4_-_1130
TSS-REV-1607,REV,3809987,65,65,65,RTS_R4_-_1130
TSS-REV-1608,REV,3814579,16,17,17,RTS_R4_-_1131
TSS-REV-1609,REV,3826724,49,57,57,RTS_R4_-_1132
TSS-REV-1610,REV,3826788,88,88,89,RTS_R4_-_1132
TSS-REV-1611,REV,3838039,1441,1441,1442,RTS_R4_-_1133
TSS-REV-1612,REV,3839794,6,6,6,
TSS-REV-1613,REV,3850893,52,52,52,RTS_R4_-_1135
TSS-REV-1614,REV,3851039,83,83,87,RTS_R4_-_1136
TSS-REV-1615,REV,3851215,,,2,
TSS-REV-1616,REV,3851280,,,1,
TSS-REV-1617,REV,3854408,7,7,8,RTS_R4_-_1137
TSS-REV-1618,REV,3854437,6,7,9,RTS_R4_-_1137
TSS-REV-1619,REV,3865000,,738,740,RTS_R4_-_1139
TSS-REV-1620,REV,3865032,9,3865,3868,RTS_R4_-_1139
TSS-REV-1621,REV,3865541,2,241,242,RTS_R4_-_1140
TSS-REV-1622,REV,3867318,4,7,7,RTS_R4_-_1141
TSS-REV-1623,REV,3873209,73,77,80,RTS_R4_-_1142
TSS-REV-1624,REV,3875000,176,177,180,RTS_R4_-_1143
TSS-REV-1625,REV,3875526,77,78,78,RTS_R4_-_1144
TSS-REV-1626,REV,3878175,179,185,186,RTS_R4_-_1145
TSS-REV-1627,REV,3879914,58,59,59,RTS_R4_-_1146
TSS-REV-1628,REV,3881901,15,19,19,RTS_R4_-_1147
TSS-REV-1629,REV,3891867,11,11,12,RTS_R4_-_1148
TSS-REV-1630,REV,3894662,44,44,44,RTS_R4_-_1149
TSS-REV-1631,REV,3909724,23,23,23,RTS_R4_-_1150
TSS-REV-1632,REV,3913244,2431,2432,2432,RTS_R4_-_1151
TSS-REV-1633,REV,3913348,133,133,133,RTS_R4_-_1151
TSS-REV-1634,REV,3920513,186,186,186,RTS_R4_-_1152
TSS-REV-1635,REV,3923686,20,22,22,RTS_R4_-_1153
TSS-REV-1636,REV,3923702,20,24,24,RTS_R4_-_1153
TSS-REV-1637,REV,3924499,50,50,50,RTS_R4_-_1154
TSS-REV-1638,REV,3925053,7,8,8,RTS_R4_-_1155
TSS-REV-1639,REV,3927702,5,5,5,RTS_R4_-_1156
TSS-REV-1640,REV,3927781,6,6,6,RTS_R4_-_1156
TSS-REV-1641,REV,3929153,43,44,45,RTS_R4_-_1157
TSS-REV-1642,REV,3939377,122,122,122,RTS_R4_-_1158
TSS-REV-1643,REV,3946015,10,11,11,RTS_R4_-_1159
TSS-REV-1644,REV,3955895,11,11,11,RTS_R4_-_1160
TSS-REV-1645,REV,3957862,20,21,21,RTS_R4_-_1161
TSS-REV-1646,REV,3958493,21,21,21,RTS_R4_-_1162
TSS-REV-1647,REV,3963691,79,82,84,RTS_R4_-_1163
TSS-REV-1648,REV,3984114,16,16,16,RTS_R4_-_1164
TSS-REV-1649,REV,3987236,68,74,75,RTS_R4_-_1165
TSS-REV-1650,REV,3987493,43,45,49,RTS_R4_-_1165
TSS-REV-1651,REV,3988812,24,26,26,RTS_R4_-_1166
TSS-REV-1652,REV,3992106,157,158,159,RTS_R4_-_1167
TSS-REV-1653,REV,4002748,29,30,32,RTS_R4_-_1168
TSS-REV-1654,REV,4007109,9,9,9,RTS_R4_-_1169
TSS-REV-1655,REV,4010878,37,56,58,RTS_R4_-_1170
TSS-REV-1656,REV,4014216,44,44,45,RTS_R4_-_1171
TSS-REV-1657,REV,4022866,23,23,23,RTS_R4_-_1172
TSS-REV-1658,REV,4029036,2,2,4,RTS_R4_-_1173
TSS-REV-1659,REV,4040165,49,50,50,RTS_R4_-_1174
TSS-REV-1660,REV,4044649,49,49,49,RTS_R4_-_1175
TSS-REV-1661,REV,4048811,49,51,51,RTS_R4_-_1176
TSS-REV-1662,REV,4048817,84,84,84,RTS_R4_-_1176
TSS-REV-1663,REV,4051800,517,522,529,RTS_R4_-_1177
TSS-REV-1664,REV,4056075,79,79,79,RTS_R4_-_1179
TSS-REV-1665,REV,4056101,390,394,395,RTS_R4_-_1179
TSS-REV-1666,REV,4056109,62,63,63,RTS_R4_-_1179
TSS-REV-1667,REV,4056129,54,59,59,RTS_R4_-_1179
TSS-REV-1668,REV,4079332,90,91,91,RTS_R4_-_1180
TSS-REV-1669,REV,4079351,183,183,183,RTS_R4_-_1180
TSS-REV-1670,REV,4079384,177,178,178,RTS_R4_-_1180
TSS-REV-1671,REV,4083953,43,51,77,RTS_R4_-_1181
TSS-REV-1672,REV,4083987,93,93,93,RTS_R4_-_1181
TSS-REV-1673,REV,4098605,3,3,3,RTS_R4_-_1182
TSS-REV-1674,REV,4098760,3,3,3,RTS_R4_-_1182
TSS-REV-1675,REV,4100760,2,2,2,RTS_R4_-_1183
TSS-REV-1676,REV,4103708,135,146,146,RTS_R4_-_1184
TSS-REV-1677,REV,4103751,47,48,49,RTS_R4_-_1184
TSS-REV-1678,REV,4109564,1765,1765,1767,RTS_R4_-_1185
TSS-REV-1679,REV,4109592,2258,2262,2263,RTS_R4_-_1185
TSS-REV-1680,REV,4109598,1950,1951,1951,RTS_R4_-_1185
TSS-REV-1681,REV,4110260,93,93,93,RTS_R4_-_1186
TSS-REV-1682,REV,4112520,32,32,32,RTS_R4_-_1187
TSS-REV-1683,REV,4113626,29,30,30,RTS_R4_-_1188
TSS-REV-1684,REV,4117379,358,364,367,RTS_R4_-_1190
TSS-REV-1685,REV,4118424,158,159,159,RTS_R4_-_1191
TSS-REV-1686,REV,4118430,187,187,187,RTS_R4_-_1191
TSS-REV-1687,REV,4120333,76,115,117,RTS_R4_-_1192
TSS-REV-1688,REV,4120371,713,822,825,RTS_R4_-_1192
TSS-REV-1689,REV,4122533,195,203,204,RTS_R4_-_1194
TSS-REV-1690,REV,4124857,24,28,28,RTS_R4_-_1195
TSS-REV-1691,REV,4126446,99,116,122,RTS_R4_-_1196
TSS-REV-1692,REV,4126488,124,127,129,RTS_R4_-_1196
TSS-REV-1693,REV,4126552,382,389,407,RTS_R4_-_1196
TSS-REV-1694,REV,4131790,8,8,9,RTS_R4_-_1197
TSS-REV-1695,REV,4146619,215,215,217,RTS_R4_-_1199
TSS-REV-1696,REV,4148374,16,16,16,RTS_R4_-_1200
TSS-REV-1697,REV,4151210,1144,1146,1147,RTS_R4_-_1201
TSS-REV-1698,REV,4152919,1000,1004,1004,RTS_R4_-_1202
TSS-REV-1699,REV,4153098,13,13,13,RTS_R4_-_1202
TSS-REV-1700,REV,4156365,3,6,14,RTS_R4_-_1203
TSS-REV-1701,REV,4158845,34,34,35,RTS_R4_-_1204
TSS-REV-1702,REV,4161318,6,7,7,RTS_R4_-_1205
TSS-REV-1703,REV,4173130,54,54,54,RTS_R4_-_1207
TSS-REV-1704,REV,4188551,251,251,251,RTS_R4_-_1208
TSS-REV-1705,REV,4194323,153,155,155,RTS_R4_-_1209
TSS-REV-1706,REV,4194398,148,148,148,RTS_R4_-_1209
TSS-REV-1707,REV,4194882,4,4,4,RTS_R4_-_1210
TSS-REV-1708,REV,4194977,1,1,1,RTS_R4_-_1210
TSS-REV-1709,REV,4199735,10,10,10,RTS_R4_-_1211
TSS-REV-1710,REV,4205593,793,794,794,RTS_R4_-_1212
TSS-REV-1711,REV,4212165,5,6,8,RTS_R4_-_1213
TSS-REV-1712,REV,4221675,22,23,23,RTS_R4_-_1214
TSS-REV-1713,REV,4228191,7,7,7,RTS_R4_-_1215
TSS-REV-1714,REV,4229722,17,17,17,RTS_R4_-_1216
TSS-REV-1715,REV,4231560,126,126,126,RTS_R4_-_1217
TSS-REV-1716,REV,4238277,,,1,RTS_R4_-_1218
TSS-REV-1717,REV,4244488,29,29,29,RTS_R4_-_1219
TSS-REV-1718,REV,4254658,36,36,37,RTS_R4_-_1220
TSS-REV-1719,REV,4258054,17,17,17,RTS_R4_-_1221
TSS-REV-1720,REV,4262317,54,55,60,RTS_R4_-_1222
TSS-REV-1721,REV,4262327,162,163,174,RTS_R4_-_1222
TSS-REV-1722,REV,4271914,6,6,6,RTS_R4_-_1223
TSS-REV-1723,REV,4273158,30,30,30,RTS_R4_-_1224
TSS-REV-1724,REV,4275432,55,60,66,RTS_R4_-_1225
TSS-REV-1725,REV,4275446,37,40,49,RTS_R4_-_1225
TSS-REV-1726,REV,4276089,7,15,348,RTS_R4_-_1226
TSS-REV-1727,REV,4285413,366,366,677,RTS_R4_-_1227
TSS-REV-1728,REV,4295172,6,6,6,RTS_R4_-_1228
TSS-REV-1729,REV,4297441,6,6,6,RTS_R4_-_1229
TSS-REV-1730,REV,4311039,60,60,60,RTS_R4_-_1230
TSS-REV-1731,REV,4313646,8,8,8,RTS_R4_-_1231
TSS-REV-1732,REV,4323744,6,6,6,RTS_R4_-_1232
TSS-REV-1733,REV,4323789,,,8,RTS_R4_-_1232
